Fecha;Recurso;Codigo Agente;Version;Hora;Valor;Precio ofertado;MPO;Tecnologia;Ajuste;Precio ajustado
12/02/2016;CARTAGENA 1;ENDG;TX5;1;47949.92;439,075;439,075;TERMICA;434,486;439,075
12/02/2016;GUATAPE;EPMG;TX5;2;381597.16;400;400;HIDRAULICA;350;350
12/02/2016;GUATAPE;EPMG;TX5;3;368842.65;400;400;HIDRAULICA;350;350
12/02/2016;GUATRON;EPMG;TX5;4;97039.49;440;440;HIDRAULICA;439,075;439,075
12/02/2016;GUAVIO;ENDG;TX5;5;208476.65;458;458;HIDRAULICA;441,306;441,306
12/02/2016;GUAVIO;ENDG;TX5;6;301823.26;458;458;HIDRAULICA;441,306;441,306
12/02/2016;GUAVIO;ENDG;TX5;7;652429.05;458;458;HIDRAULICA;441,306;441,306
12/02/2016;GUAVIO;ENDG;TX5;8;1127496.05;458;458;HIDRAULICA;441,306;441,306
12/02/2016;PORCE III;EPMG;TX5;9;525950.43;465;465;HIDRAULICA;441,306;441,306
12/02/2016;LA TASAJERA;EPMG;TX5;10;74958.86;485;485;HIDRAULICA;441,306;441,306
12/02/2016;LA TASAJERA;EPMG;TX5;11;277326.54;485;485;HIDRAULICA;441,306;441,306
12/02/2016;PORCE III;EPMG;TX5;12;700000;465;465;HIDRAULICA;441,306;441,306
12/02/2016;LA TASAJERA;EPMG;TX5;13;93273.2;485;485;HIDRAULICA;441,306;441,306
12/02/2016;SAN CARLOS;ISGG;TX5;14;129260.43;505.1;505.1;HIDRAULICA;441,306;441,306
12/02/2016;SAN CARLOS;ISGG;TX5;15;152268.66;505.1;505.1;HIDRAULICA;441,306;441,306
12/02/2016;LA TASAJERA;EPMG;TX5;16;290332.49;485;485;HIDRAULICA;441,306;441,306
12/02/2016;PORCE III;EPMG;TX5;17;630464.81;465;465;HIDRAULICA;441,306;441,306
12/02/2016;LA TASAJERA;EPMG;TX5;18;280926.3;485;485;HIDRAULICA;441,306;441,306
12/02/2016;SAN CARLOS;ISGG;TX5;19;351140.6;505.1;505.1;HIDRAULICA;441,306;441,306
12/02/2016;SAN CARLOS;ISGG;TX5;20;39140.06;505.1;505.1;HIDRAULICA;441,306;441,306
12/02/2016;PORCE III;EPMG;TX5;21;642324.24;465;465;HIDRAULICA;441,306;441,306
12/02/2016;GUAVIO;ENDG;TX5;22;1039155.05;458;458;HIDRAULICA;441,306;441,306
12/02/2016;GUAVIO;ENDG;TX5;23;367558.05;458;458;HIDRAULICA;441,306;441,306
13/02/2016;GUAVIO;ENDG;TX5;0;552301.89;470;470;HIDRAULICA;439,075;439,075
13/02/2016;GUAVIO;ENDG;TX5;1;222820.52;470;470;HIDRAULICA;439,075;439,075
13/02/2016;GUAVIO;ENDG;TX5;2;108103.59;470;470;HIDRAULICA;439,075;439,075
13/02/2016;PLAYAS;EPMG;TX5;3;180237.14;450;450;HIDRAULICA;439,075;439,075
13/02/2016;GUAVIO;ENDG;TX5;4;71850.15;470;470;HIDRAULICA;439,075;439,075
13/02/2016;GUAVIO;ENDG;TX5;5;257567.69;470;470;HIDRAULICA;439,075;439,075
13/02/2016;GUAVIO;ENDG;TX5;6;318857.23;470;470;HIDRAULICA;439,075;439,075
13/02/2016;GUAVIO;ENDG;TX5;7;779941.29;470;470;HIDRAULICA;439,075;439,075
13/02/2016;PORCE III;EPMG;TX5;8;170382.99;510;510;HIDRAULICA;439,075;439,075
13/02/2016;PORCE III;EPMG;TX5;9;670529.91;510;510;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;10;58804.49;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;11;262703.11;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;12;333784.96;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;13;242590.51;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;14;129474.76;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;LA TASAJERA;EPMG;TX5;15;245813.98;530;530;HIDRAULICA;439,075;439,075
13/02/2016;LA TASAJERA;EPMG;TX5;16;85445.57;530;530;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;17;68781.76;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;18;501016.83;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;19;875000;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;CHIVOR;CHVG;TX5;20;366390.6;536.1;536.1;HIDRAULICA;439,075;439,075
13/02/2016;LA TASAJERA;EPMG;TX5;21;237055.11;530;530;HIDRAULICA;439,075;439,075
13/02/2016;PORCE III;EPMG;TX5;22;367361.83;510;510;HIDRAULICA;439,075;439,075
13/02/2016;GUAVIO;ENDG;TX5;23;1089734.52;470;470;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;0;771060.45;525;525;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;1;458997.71;525;525;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;2;439676.81;525;525;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;3;407071.47;525;525;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;4;288616.25;525;525;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;5;392972.33;525;525;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;6;489574.62;525;525;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;7;667763.65;525;525;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;8;933473.8;525;525;HIDRAULICA;439,075;439,075
14/02/2016;ALBAN;EPSG;TX5;9;48846.98;532;532;AUTOG;439,075;532
14/02/2016;ALBAN;EPSG;TX5;10;196326.13;532;532;AUTOG;439,075;532
14/02/2016;LA TASAJERA;EPMG;TX5;11;208640;560;560;HIDRAULICA;439,075;439,075
14/02/2016;CHIVOR;CHVG;TX5;12;132577.77;583.1;583.1;HIDRAULICA;439,075;439,075
14/02/2016;CHIVOR;CHVG;TX5;13;95493.2;583.1;583.1;HIDRAULICA;439,075;439,075
14/02/2016;LA TASAJERA;EPMG;TX5;14;209001;560;560;HIDRAULICA;439,075;439,075
14/02/2016;LA TASAJERA;EPMG;TX5;15;58647.93;560;560;HIDRAULICA;439,075;439,075
14/02/2016;ALBAN;EPSG;TX5;16;194904;532;532;AUTOG;439,075;532
14/02/2016;ALBAN;EPSG;TX5;17;119093.32;532;532;AUTOG;439,075;532
14/02/2016;CHIVOR;CHVG;TX5;18;354682.22;583.1;583.1;HIDRAULICA;439,075;439,075
14/02/2016;SAN CARLOS;ISGG;TX5;19;77893.75;605;605;HIDRAULICA;439,075;439,075
14/02/2016;CHIVOR;CHVG;TX5;20;570002.87;583.1;583.1;HIDRAULICA;439,075;439,075
14/02/2016;CHIVOR;CHVG;TX5;21;300528.99;583.1;583.1;HIDRAULICA;439,075;439,075
14/02/2016;LA TASAJERA;EPMG;TX5;22;53533.94;560;560;HIDRAULICA;439,075;439,075
14/02/2016;GUAVIO;ENDG;TX5;23;903885.28;525;525;HIDRAULICA;439,075;439,075
15/02/2016;PORCE III;EPMG;TX5;0;308617.01;435;435;HIDRAULICA;434,486;434,486
15/02/2016;GUATAPE;EPMG;TX5;1;348616.14;400;400;HIDRAULICA;371,761;371,761
15/02/2016;GUATAPE;EPMG;TX5;2;247819.01;400;400;HIDRAULICA;371,761;371,761
15/02/2016;GUATAPE;EPMG;TX5;3;282007.42;400;400;HIDRAULICA;371,761;371,761
15/02/2016;PLAYAS;EPMG;TX5;4;107972.1;420;420;HIDRAULICA;371,761;371,761
15/02/2016;PORCE III;EPMG;TX5;5;556128.87;435;435;HIDRAULICA;434,486;434,486
15/02/2016;LA TASAJERA;EPMG;TX5;6;10426.9;560;560;HIDRAULICA;439,075;439,075
15/02/2016;MIEL I;ISGG;TX5;7;102177.52;580;580;HIDRAULICA;439,075;439,075
15/02/2016;CHIVOR;CHVG;TX5;8;455436.59;670.7;670.7;HIDRAULICA;439,075;439,075
15/02/2016;CHIVOR;CHVG;TX5;9;823994.88;670.7;670.7;HIDRAULICA;439,075;439,075
15/02/2016;GUATRON;EPMG;TX5;10;276618.33;690;690;HIDRAULICA;439,075;439,075
15/02/2016;PORCE II;EPMG;TX5;11;86545.16;700;700;HIDRAULICA;439,075;439,075
15/02/2016;GUATRON;EPMG;TX5;12;418315.63;690;690;HIDRAULICA;439,075;439,075
15/02/2016;PORCE II;EPMG;TX5;13;110476.26;700;700;HIDRAULICA;439,075;439,075
15/02/2016;PORCE II;EPMG;TX5;14;205083.78;700;700;HIDRAULICA;439,075;439,075
15/02/2016;PORCE II;EPMG;TX5;15;243699.97;700;700;HIDRAULICA;439,075;439,075
15/02/2016;PORCE II;EPMG;TX5;16;141975.48;700;700;HIDRAULICA;439,075;439,075
15/02/2016;GUATRON;EPMG;TX5;17;386337.64;690;690;HIDRAULICA;439,075;439,075
15/02/2016;PORCE II;EPMG;TX5;18;297565.46;700;700;HIDRAULICA;439,075;439,075
15/02/2016;GUAVIO;ENDG;TX5;19;258088.51;800;800;HIDRAULICA;439,075;439,075
15/02/2016;BETANIA;ENDG;TX5;20;67823.8;876,605;876,605;HIDRAULICA;439,075;439,075
15/02/2016;GUATRON;EPMG;TX5;21;461866.33;690;690;HIDRAULICA;439,075;439,075
15/02/2016;CHIVOR;CHVG;TX5;22;628641.45;670.7;670.7;HIDRAULICA;439,075;439,075
15/02/2016;LA TASAJERA;EPMG;TX5;23;252214.35;560;560;HIDRAULICA;439,075;439,075
16/02/2016;SAN CARLOS;ISGG;TX5;0;749543.73;518;518;HIDRAULICA;422,243;422,243
16/02/2016;SAN CARLOS;ISGG;TX5;1;500395.8;518;518;HIDRAULICA;422,243;422,243
16/02/2016;SAN CARLOS;ISGG;TX5;2;386840.88;518;518;HIDRAULICA;422,243;422,243
16/02/2016;SAN CARLOS;ISGG;TX5;3;452660.9;518;518;HIDRAULICA;422,243;422,243
16/02/2016;SAN CARLOS;ISGG;TX5;4;581547.57;518;518;HIDRAULICA;422,243;422,243
16/02/2016;SAN CARLOS;ISGG;TX5;5;1221597.88;518;518;HIDRAULICA;422,243;422,243
16/02/2016;LA TASAJERA;EPMG;TX5;6;97601.01;590;590;HIDRAULICA;422,243;422,243
16/02/2016;ALBAN;EPSG;TX5;7;156843.48;620;620;AUTOG;422,243;620
16/02/2016;GUAVIO;ENDG;TX5;8;439643.07;660;660;HIDRAULICA;422,243;422,243
16/02/2016;GUAVIO;ENDG;TX5;9;762261.19;660;660;HIDRAULICA;422,243;422,243
16/02/2016;GUAVIO;ENDG;TX5;10;1137563.52;660;660;HIDRAULICA;422,243;422,243
16/02/2016;PORCE II;EPMG;TX5;11;233318.71;840;840;HIDRAULICA;714.54;714.54
16/02/2016;PORCE II;EPMG;TX5;12;279392.33;840;840;HIDRAULICA;714.54;714.54
16/02/2016;GUATRON;EPMG;TX5;13;16656.36;850;850;HIDRAULICA;714.54;714.54
16/02/2016;GUATRON;EPMG;TX5;14;127523.31;850;850;HIDRAULICA;714.54;714.54
16/02/2016;GUATRON;EPMG;TX5;15;169948.58;850;850;HIDRAULICA;714.54;714.54
16/02/2016;PORCE II;EPMG;TX5;16;400379.77;840;840;HIDRAULICA;714.54;714.54
16/02/2016;PORCE II;EPMG;TX5;17;111238.3;840;840;HIDRAULICA;714.54;714.54
16/02/2016;GUATRON;EPMG;TX5;18;225069.47;850;850;HIDRAULICA;714.54;714.54
16/02/2016;GUATRON;EPMG;TX5;19;481474.06;850;850;HIDRAULICA;714.54;714.54
16/02/2016;GUATRON;EPMG;TX5;20;304536.62;850;850;HIDRAULICA;714.54;714.54
16/02/2016;PORCE II;EPMG;TX5;21;289784.1;840;840;HIDRAULICA;714.54;714.54
16/02/2016;GUAVIO;ENDG;TX5;22;770557.02;660;660;HIDRAULICA;422,243;422,243
16/02/2016;ALBAN;EPSG;TX5;23;270685.41;620;620;AUTOG;422,243;620
17/02/2016;GUAVIO;ENDG;TX5;0;169033.11;845;845;HIDRAULICA;714.54;714.54
17/02/2016;PORCE II;EPMG;TX5;1;207632.86;840;840;HIDRAULICA;714.54;714.54
17/02/2016;PORCE II;EPMG;TX5;2;111289.05;840;840;HIDRAULICA;714.54;714.54
17/02/2016;PORCE II;EPMG;TX5;3;81158.64;840;840;HIDRAULICA;714.54;714.54
17/02/2016;PORCE II;EPMG;TX5;4;253635.94;840;840;HIDRAULICA;714.54;714.54
17/02/2016;GUAVIO;ENDG;TX5;5;493811.61;845;845;HIDRAULICA;714.54;714.54
17/02/2016;GUAVIO;ENDG;TX5;6;603869.54;845;845;HIDRAULICA;714.54;714.54
17/02/2016;GUAVIO;ENDG;TX5;7;778267.54;845;845;HIDRAULICA;714.54;714.54
17/02/2016;CALIMA;EPSG;TX5;8;101277.98;876.5;876.5;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;9;219994.43;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;10;659073.84;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;11;885601.48;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;12;716396.38;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;13;805354.76;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;14;1011365.97;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;15;1010802.45;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;16;892838.09;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;17;579709.85;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;18;1025853.71;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;19;1160442.16;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;20;916935.35;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;SAN CARLOS;ISGG;TX5;21;375986.13;876,599;876,599;HIDRAULICA;714.54;714.54
17/02/2016;GUAVIO;ENDG;TX5;22;948949.78;845;845;HIDRAULICA;714.54;714.54
17/02/2016;GUAVIO;ENDG;TX5;23;244335.32;845;845;HIDRAULICA;714.54;714.54
18/02/2016;LA TASAJERA;EPMG;TX5;0;249957.02;860;860;HIDRAULICA;714.54;714.54
18/02/2016;LA TASAJERA;EPMG;TX5;1;18039.32;860;860;HIDRAULICA;714.54;714.54
18/02/2016;GUATRON;EPMG;TX5;2;450445.8;850;850;HIDRAULICA;714.54;714.54
18/02/2016;GUATRON;EPMG;TX5;3;394823.87;850;850;HIDRAULICA;714.54;714.54
18/02/2016;LA TASAJERA;EPMG;TX5;4;90033.18;860;860;HIDRAULICA;714.54;714.54
18/02/2016;SAN CARLOS;ISGG;TX5;5;159552.12;876,599;876,599;HIDRAULICA;714.54;714.54
18/02/2016;SAN CARLOS;ISGG;TX5;6;253214.27;876,599;876,599;HIDRAULICA;714.54;714.54
18/02/2016;SAN CARLOS;ISGG;TX5;7;466297.94;876,599;876,599;HIDRAULICA;714.54;714.54
18/02/2016;SAN CARLOS;ISGG;TX5;8;947666.88;876,599;876,599;HIDRAULICA;714.54;714.54
18/02/2016;SAN CARLOS;ISGG;TX5;9;1240000;876,599;876,599;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;10;339054.96;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;11;560123.24;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;12;316686.1;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;13;407774.28;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;14;630454.43;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;15;566831.23;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;16;412771.85;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;17;79480.02;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;18;509046.33;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;19;894192.33;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;20;580028;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;GUAVIO;ENDG;TX5;21;225384.77;876,602;876,602;HIDRAULICA;714.54;714.54
18/02/2016;SAN CARLOS;ISGG;TX5;22;772450.15;876,599;876,599;HIDRAULICA;714.54;714.54
18/02/2016;SAN CARLOS;ISGG;TX5;23;69516.69;876,599;876,599;HIDRAULICA;714.54;714.54
19/02/2016;PORCE III;EPMG;TX5;0;367459.03;870;870;HIDRAULICA;714.54;714.54
19/02/2016;PLAYAS;EPMG;TX5;1;191881.78;850;850;HIDRAULICA;714.54;714.54
19/02/2016;LA TASAJERA;EPMG;TX5;2;23234.8;875;875;HIDRAULICA;714.54;714.54
19/02/2016;LA TASAJERA;EPMG;TX5;3;23196.39;875;875;HIDRAULICA;714.54;714.54
19/02/2016;PORCE III;EPMG;TX5;4;210784.73;870;870;HIDRAULICA;714.54;714.54
19/02/2016;LA TASAJERA;EPMG;TX5;5;231524.05;875;875;HIDRAULICA;714.54;714.54
19/02/2016;GUAVIO;ENDG;TX5;6;77217.84;876,601;876,601;HIDRAULICA;714.54;714.54
19/02/2016;GUAVIO;ENDG;TX5;7;562725.51;876,601;876,601;HIDRAULICA;714.54;714.54
19/02/2016;MIEL I;ISGG;TX5;8;278030.07;876,602;876,602;HIDRAULICA;714.54;714.54
19/02/2016;BETANIA;ENDG;TX5;9;199351.35;876,605;876,605;HIDRAULICA;714.54;714.54
19/02/2016;SOGAMOSO;ISGG;TX5;10;338314.05;876,606;876,606;HIDRAULICA;714.54;714.54
19/02/2016;GUATRON;EPMG;TX5;11;115892.25;876,607;876,607;HIDRAULICA;714.54;714.54
19/02/2016;SOGAMOSO;ISGG;TX5;12;324489.86;876,606;876,606;HIDRAULICA;714.54;714.54
19/02/2016;SOGAMOSO;ISGG;TX5;13;387224.61;876,606;876,606;HIDRAULICA;714.54;714.54
19/02/2016;GUATRON;EPMG;TX5;14;112227.73;876,607;876,607;HIDRAULICA;714.54;714.54
19/02/2016;GUATRON;EPMG;TX5;15;49803.95;876,607;876,607;HIDRAULICA;714.54;714.54
19/02/2016;SOGAMOSO;ISGG;TX5;16;361841.57;876,606;876,606;HIDRAULICA;714.54;714.54
19/02/2016;BETANIA;ENDG;TX5;17;187724.14;876,605;876,605;HIDRAULICA;714.54;714.54
19/02/2016;SOGAMOSO;ISGG;TX5;18;399448.56;876,606;876,606;HIDRAULICA;714.54;714.54
19/02/2016;GUATRON;EPMG;TX5;19;78746.77;876,607;876,607;HIDRAULICA;714.54;714.54
19/02/2016;SOGAMOSO;ISGG;TX5;20;508178.84;876,606;876,606;HIDRAULICA;714.54;714.54
19/02/2016;BETANIA;ENDG;TX5;21;238495.72;876,605;876,605;HIDRAULICA;714.54;714.54
19/02/2016;GUAVIO;ENDG;TX5;22;768652.08;876,601;876,601;HIDRAULICA;714.54;714.54
19/02/2016;GUAVIO;ENDG;TX5;23;258296.12;876,601;876,601;HIDRAULICA;714.54;714.54
20/02/2016;GUAVIO;ENDG;TX5;0;322682.06;876,602;876,602;HIDRAULICA;714.74;714.74
20/02/2016;SAN CARLOS;ISGG;TX5;1;1179007.43;876,599;876,599;HIDRAULICA;714.74;714.74
20/02/2016;SAN CARLOS;ISGG;TX5;2;1117805.47;876,599;876,599;HIDRAULICA;714.74;714.74
20/02/2016;SAN CARLOS;ISGG;TX5;3;1097442.26;876,599;876,599;HIDRAULICA;714.74;714.74
20/02/2016;SAN CARLOS;ISGG;TX5;4;1137115.2;876,599;876,599;HIDRAULICA;714.74;714.74
20/02/2016;GUAVIO;ENDG;TX5;5;76464.6;876,602;876,602;HIDRAULICA;714.74;714.74
20/02/2016;GUAVIO;ENDG;TX5;6;201678.79;876,602;876,602;HIDRAULICA;714.74;714.74
20/02/2016;GUAVIO;ENDG;TX5;7;552580.64;876,602;876,602;HIDRAULICA;714.74;714.74
20/02/2016;MIEL I;ISGG;TX5;8;200911.11;876,604;876,604;HIDRAULICA;714.74;714.74
20/02/2016;BETANIA;ENDG;TX5;9;124686.4;876,606;876,606;HIDRAULICA;714.74;714.74
20/02/2016;LA TASAJERA;EPMG;TX5;10;9921.99;876,607;876,607;HIDRAULICA;714.74;714.74
20/02/2016;LA TASAJERA;EPMG;TX5;11;81583.07;876,607;876,607;HIDRAULICA;714.74;714.74
20/02/2016;BETANIA;ENDG;TX5;12;267607.01;876,606;876,606;HIDRAULICA;714.74;714.74
20/02/2016;BETANIA;ENDG;TX5;13;65818.37;876,606;876,606;HIDRAULICA;714.74;714.74
20/02/2016;JAGUAS;ISGG;TX5;14;31494.04;876,605;876,605;HIDRAULICA;714.74;714.74
20/02/2016;MIEL I;ISGG;TX5;15;50735.43;876,604;876,604;HIDRAULICA;714.74;714.74
20/02/2016;GUAVIO;ENDG;TX5;16;770868.93;876,602;876,602;HIDRAULICA;714.74;714.74
20/02/2016;GUAVIO;ENDG;TX5;17;723691.18;876,602;876,602;HIDRAULICA;714.74;714.74
20/02/2016;BETANIA;ENDG;TX5;18;66743.48;876,606;876,606;HIDRAULICA;714.74;714.74
20/02/2016;LA TASAJERA;EPMG;TX5;19;104381.33;876,607;876,607;HIDRAULICA;714.74;714.74
20/02/2016;BETANIA;ENDG;TX5;20;159350.48;876,606;876,606;HIDRAULICA;714.74;714.74
20/02/2016;JAGUAS;ISGG;TX5;21;26529.95;876,605;876,605;HIDRAULICA;714.74;714.74
20/02/2016;GUAVIO;ENDG;TX5;22;540502.15;876,602;876,602;HIDRAULICA;714.74;714.74
20/02/2016;CALIMA;EPSG;TX5;23;30431.03;876,601;876,601;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;0;375361.9;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;1;75954.55;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;PORCE III;EPMG;TX5;2;659775.74;876.5;876.5;HIDRAULICA;714.74;714.74
21/02/2016;PORCE III;EPMG;TX5;3;531036.32;876.5;876.5;HIDRAULICA;714.74;714.74
21/02/2016;PORCE III;EPMG;TX5;4;417015.36;876.5;876.5;HIDRAULICA;714.74;714.74
21/02/2016;PORCE III;EPMG;TX5;5;391088.52;876.5;876.5;HIDRAULICA;714.74;714.74
21/02/2016;PORCE III;EPMG;TX5;6;183739.82;876.5;876.5;HIDRAULICA;714.74;714.74
21/02/2016;PORCE III;EPMG;TX5;7;407360.31;876.5;876.5;HIDRAULICA;714.74;714.74
21/02/2016;PORCE III;EPMG;TX5;8;685705.37;876.5;876.5;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;9;235749.62;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;10;505701.51;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;11;783389.22;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;12;898691.63;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;JAGUAS;ISGG;TX5;13;43350.38;876,604;876,604;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;14;921046.05;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;15;844679.14;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;16;766980.14;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;17;798539.32;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;BETANIA;ENDG;TX5;18;330788.21;876,605;876,605;HIDRAULICA;714.74;714.74
21/02/2016;SOGAMOSO;ISGG;TX5;19;438293.39;876,607;876,607;HIDRAULICA;714.74;714.74
21/02/2016;SOGAMOSO;ISGG;TX5;20;287524.77;876,607;876,607;HIDRAULICA;714.74;714.74
21/02/2016;LA TASAJERA;EPMG;TX5;21;104399.89;876,606;876,606;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;22;890669.76;876,602;876,602;HIDRAULICA;714.74;714.74
21/02/2016;GUAVIO;ENDG;TX5;23;463884.44;876,602;876,602;HIDRAULICA;714.74;714.74
22/02/2016;ALBAN;EPSG;TX5;0;204503.93;780;780;AUTOG;714.74;780
22/02/2016;TERMOVALLE 1;TMVG;TX5;1;133082.27;412,686;412,686;AUTOG;391,456;412,686
22/02/2016;TEBSAB;GECG;TX5;2;391468.55;337,736;337,736;AUTOG;278.67;337,736
22/02/2016;TEBSAB;GECG;TX5;3;399933.91;337,736;337,736;AUTOG;278.67;337,736
22/02/2016;MERILECTRICA 1;CIVG;TX5;4;133211;391,456;391,456;TERMICA;361,107;391,456
22/02/2016;PORCE II;EPMG;TX5;5;171109.92;876.59;876.59;HIDRAULICA;714.74;714.74
22/02/2016;GUAVIO;ENDG;TX5;6;138432.01;876,602;876,602;HIDRAULICA;714.74;714.74
22/02/2016;GUAVIO;ENDG;TX5;7;512207.25;876,602;876,602;HIDRAULICA;714.74;714.74
22/02/2016;MIEL I;ISGG;TX5;8;94372.93;876,604;876,604;HIDRAULICA;714.74;714.74
22/02/2016;BETANIA;ENDG;TX5;9;76776.69;876,605;876,605;HIDRAULICA;714.74;714.74
22/02/2016;LA TASAJERA;EPMG;TX5;10;113188.75;876,606;876,606;HIDRAULICA;714.74;714.74
22/02/2016;GUATRON;EPMG;TX5;11;80479.91;876,607;876,607;HIDRAULICA;714.74;714.74
22/02/2016;BETANIA;ENDG;TX5;12;278233.37;876,605;876,605;HIDRAULICA;714.74;714.74
22/02/2016;LA TASAJERA;EPMG;TX5;13;299537.4;876,606;876,606;HIDRAULICA;714.74;714.74
22/02/2016;LA TASAJERA;EPMG;TX5;14;172231.77;876,606;876,606;HIDRAULICA;714.74;714.74
22/02/2016;LA TASAJERA;EPMG;TX5;15;169186.23;876,606;876,606;HIDRAULICA;714.74;714.74
22/02/2016;LA TASAJERA;EPMG;TX5;16;75231.9;876,606;876,606;HIDRAULICA;714.74;714.74
22/02/2016;BETANIA;ENDG;TX5;17;61351.56;876,605;876,605;HIDRAULICA;714.74;714.74
22/02/2016;LA TASAJERA;EPMG;TX5;18;141078.27;876,606;876,606;HIDRAULICA;714.74;714.74
22/02/2016;GUATRON;EPMG;TX5;19;237977.82;876,607;876,607;HIDRAULICA;714.74;714.74
22/02/2016;LA TASAJERA;EPMG;TX5;20;280078.96;876,606;876,606;HIDRAULICA;714.74;714.74
22/02/2016;BETANIA;ENDG;TX5;21;138176.2;876,605;876,605;HIDRAULICA;714.74;714.74
